2025/08/26 14:10:48.912, 100, 8492
2025/08/26 14:10:49.913, 100, 8492
2025/08/26 14:10:50.913, 100, 8492
2025/08/26 14:10:51.914, 100, 8492
2025/08/26 14:10:52.914, 100, 8492
2025/08/26 14:10:53.915, 99, 8492
2025/08/26 14:10:54.915, 99, 8492
2025/08/26 14:10:55.916, 100, 8492
2025/08/26 14:10:56.917, 100, 8492
2025/08/26 14:10:57.919, 100, 8492
2025/08/26 14:10:58.919, 100, 8492
2025/08/26 14:10:59.921, 100, 8492
2025/08/26 14:11:00.921, 100, 8492
2025/08/26 14:11:01.923, 100, 8492
2025/08/26 14:11:02.923, 100, 8492
2025/08/26 14:11:03.925, 99, 8492
2025/08/26 14:11:04.927, 98, 8492
2025/08/26 14:11:05.927, 100, 8492
2025/08/26 14:11:06.929, 100, 8492
2025/08/26 14:11:07.931, 100, 8492
2025/08/26 14:11:08.932, 100, 8492
2025/08/26 14:11:09.934, 100, 8492
2025/08/26 14:11:10.935, 100, 8492
2025/08/26 14:11:11.937, 100, 8492
2025/08/26 14:11:12.938, 100, 8492
2025/08/26 14:11:13.940, 100, 8492
2025/08/26 14:11:14.940, 100, 8492
2025/08/26 14:11:15.941, 100, 8492
2025/08/26 14:11:16.942, 100, 8492
2025/08/26 14:11:17.943, 100, 8492
2025/08/26 14:11:18.944, 100, 8492
2025/08/26 14:11:19.945, 100, 8492
2025/08/26 14:11:20.946, 100, 8492
2025/08/26 14:11:21.946, 100, 8492
2025/08/26 14:11:22.948, 100, 8492
2025/08/26 14:11:23.950, 100, 8492
2025/08/26 14:11:24.951, 100, 8492
2025/08/26 14:11:25.953, 100, 8492
2025/08/26 14:11:26.957, 100, 8492
2025/08/26 14:11:27.958, 100, 8492
2025/08/26 14:11:28.958, 100, 8492
2025/08/26 14:11:29.960, 100, 8492
2025/08/26 14:11:30.960, 100, 8492
2025/08/26 14:11:31.962, 100, 8492
2025/08/26 14:11:32.963, 100, 8492
2025/08/26 14:11:33.963, 100, 8492
2025/08/26 14:11:34.965, 100, 8492
2025/08/26 14:11:35.966, 100, 8492
2025/08/26 14:11:36.967, 100, 8492
2025/08/26 14:11:37.969, 100, 8492
2025/08/26 14:11:38.971, 100, 8492
2025/08/26 14:11:39.972, 100, 8492
2025/08/26 14:11:40.973, 100, 8492
2025/08/26 14:11:41.977, 100, 8492
2025/08/26 14:11:42.979, 100, 8492
2025/08/26 14:11:43.980, 100, 8492
2025/08/26 14:11:44.982, 100, 8492
2025/08/26 14:11:45.982, 100, 8492
2025/08/26 14:11:46.984, 100, 8492
2025/08/26 14:11:47.985, 100, 8492
2025/08/26 14:11:48.987, 100, 8492
2025/08/26 14:11:49.987, 100, 8492
2025/08/26 14:11:50.988, 100, 8492
2025/08/26 14:11:51.988, 100, 8492
2025/08/26 14:11:52.989, 100, 8492
2025/08/26 14:11:53.990, 100, 8492
2025/08/26 14:11:54.991, 100, 8492
2025/08/26 14:11:55.992, 100, 8492
2025/08/26 14:11:56.992, 100, 8492
2025/08/26 14:11:57.993, 100, 8492
2025/08/26 14:11:58.994, 99, 8492
2025/08/26 14:11:59.995, 99, 8492
2025/08/26 14:12:00.997, 100, 8492
2025/08/26 14:12:02.001, 100, 8492
2025/08/26 14:12:03.003, 100, 8492
2025/08/26 14:12:04.005, 100, 8492
2025/08/26 14:12:05.005, 100, 8492
2025/08/26 14:12:06.007, 100, 8492
2025/08/26 14:12:07.008, 99, 8492
2025/08/26 14:12:08.009, 100, 8492
2025/08/26 14:12:09.010, 100, 8492
2025/08/26 14:12:10.011, 100, 8492
2025/08/26 14:12:11.012, 100, 8492
2025/08/26 14:12:12.012, 100, 8492
2025/08/26 14:12:13.013, 100, 8492
2025/08/26 14:12:14.014, 100, 8492
2025/08/26 14:12:15.015, 100, 8492
2025/08/26 14:12:16.016, 100, 8492
2025/08/26 14:12:17.017, 99, 8492
2025/08/26 14:12:18.018, 99, 8492
2025/08/26 14:12:19.018, 100, 8492
2025/08/26 14:12:20.018, 100, 8492
2025/08/26 14:12:21.024, 100, 8492
2025/08/26 14:12:22.024, 100, 8492
2025/08/26 14:12:23.024, 99, 8492
2025/08/26 14:12:24.025, 99, 8492
2025/08/26 14:12:25.028, 100, 8492
2025/08/26 14:12:26.029, 100, 8492
2025/08/26 14:12:27.030, 99, 8492
2025/08/26 14:12:28.031, 100, 8492
2025/08/26 14:12:29.032, 100, 8492
2025/08/26 14:12:30.032, 100, 8492
2025/08/26 14:12:31.034, 100, 8492
2025/08/26 14:12:32.035, 100, 8492
2025/08/26 14:12:33.036, 100, 8492
2025/08/26 14:12:34.036, 100, 8492
2025/08/26 14:12:35.038, 100, 8492
2025/08/26 14:12:36.040, 100, 8492
2025/08/26 14:12:37.040, 100, 8492
2025/08/26 14:12:38.040, 100, 8492
2025/08/26 14:12:39.042, 100, 8492
2025/08/26 14:12:40.042, 100, 8492
2025/08/26 14:12:41.043, 100, 8492
2025/08/26 14:12:42.045, 99, 8492
2025/08/26 14:12:43.045, 100, 8492
2025/08/26 14:12:44.046, 100, 8492
2025/08/26 14:12:45.046, 100, 8492
2025/08/26 14:12:46.048, 100, 8492
2025/08/26 14:12:47.048, 100, 8492
2025/08/26 14:12:48.049, 100, 8492
2025/08/26 14:12:49.049, 100, 8492
2025/08/26 14:12:50.050, 99, 8492
2025/08/26 14:12:51.051, 99, 8492
2025/08/26 14:12:52.053, 100, 8492
2025/08/26 14:12:53.053, 100, 8492
2025/08/26 14:12:54.054, 100, 8492
2025/08/26 14:12:55.055, 100, 8492
2025/08/26 14:12:56.055, 100, 8492
2025/08/26 14:12:57.055, 100, 8492
2025/08/26 14:12:58.056, 100, 8492
2025/08/26 14:12:59.056, 100, 8492
2025/08/26 14:13:00.057, 99, 8492
2025/08/26 14:13:01.057, 99, 8492
2025/08/26 14:13:02.058, 100, 8492
2025/08/26 14:13:03.059, 100, 8492
2025/08/26 14:13:04.060, 100, 8492
2025/08/26 14:13:05.060, 100, 8492
2025/08/26 14:13:06.062, 100, 8492
2025/08/26 14:13:07.063, 100, 8492
2025/08/26 14:13:08.065, 100, 8492
2025/08/26 14:13:09.067, 99, 8492
2025/08/26 14:13:10.079, 100, 8492
2025/08/26 14:13:11.087, 100, 8492
2025/08/26 14:13:12.088, 100, 8492
2025/08/26 14:13:13.089, 100, 8492
2025/08/26 14:13:14.089, 100, 8492
2025/08/26 14:13:15.089, 100, 8492
2025/08/26 14:13:16.090, 99, 8492
2025/08/26 14:13:17.091, 99, 8492
2025/08/26 14:13:18.092, 99, 8492
2025/08/26 14:13:19.093, 100, 8492
2025/08/26 14:13:20.093, 100, 8492
2025/08/26 14:13:21.094, 100, 8492
2025/08/26 14:13:22.094, 100, 8492
2025/08/26 14:13:23.094, 100, 8492
2025/08/26 14:13:24.095, 100, 8492
2025/08/26 14:13:25.096, 100, 8492
2025/08/26 14:13:26.096, 99, 8492
2025/08/26 14:13:27.097, 99, 8492
2025/08/26 14:13:28.097, 100, 8492
2025/08/26 14:13:29.101, 100, 8492
2025/08/26 14:13:30.101, 100, 8492
2025/08/26 14:13:31.102, 100, 8492
2025/08/26 14:13:32.102, 100, 8492
2025/08/26 14:13:33.102, 100, 8492
2025/08/26 14:13:34.103, 99, 8492
2025/08/26 14:13:35.104, 99, 8492
2025/08/26 14:13:36.104, 100, 8492
2025/08/26 14:13:37.105, 100, 8492
2025/08/26 14:13:38.106, 100, 8492
2025/08/26 14:13:39.108, 100, 8492
2025/08/26 14:13:40.108, 100, 8492
2025/08/26 14:13:41.108, 100, 8492
2025/08/26 14:13:42.109, 100, 8492
2025/08/26 14:13:43.111, 100, 8492
2025/08/26 14:13:44.112, 99, 8492
2025/08/26 14:13:45.116, 100, 8492
2025/08/26 14:13:46.118, 100, 8492
2025/08/26 14:13:47.118, 100, 8492
2025/08/26 14:13:48.118, 100, 8492
2025/08/26 14:13:49.119, 100, 8492
2025/08/26 14:13:50.119, 100, 8492
2025/08/26 14:13:51.120, 99, 8492
2025/08/26 14:13:52.120, 99, 8492
2025/08/26 14:13:53.121, 100, 8492
2025/08/26 14:13:54.122, 100, 8492
2025/08/26 14:13:55.122, 100, 8492
2025/08/26 14:13:56.123, 100, 8492
2025/08/26 14:13:57.123, 100, 8492
2025/08/26 14:13:58.125, 100, 8492
2025/08/26 14:13:59.126, 100, 8492
2025/08/26 14:14:00.126, 100, 8492
2025/08/26 14:14:01.127, 100, 8492
2025/08/26 14:14:02.127, 100, 8492
2025/08/26 14:14:03.128, 100, 8492
2025/08/26 14:14:04.129, 100, 8492
2025/08/26 14:14:05.129, 100, 8492
2025/08/26 14:14:06.132, 100, 8492
2025/08/26 14:14:07.132, 100, 8492
2025/08/26 14:14:08.133, 100, 8492
2025/08/26 14:14:09.134, 99, 8492
2025/08/26 14:14:10.134, 99, 8492
2025/08/26 14:14:11.135, 100, 8492
2025/08/26 14:14:12.137, 100, 8492
2025/08/26 14:14:13.138, 100, 8492
2025/08/26 14:14:14.138, 100, 8492
2025/08/26 14:14:15.139, 100, 8492
2025/08/26 14:14:16.139, 100, 8492
2025/08/26 14:14:17.140, 100, 8492
2025/08/26 14:14:18.142, 100, 8492
2025/08/26 14:14:19.142, 99, 8492
2025/08/26 14:14:20.143, 100, 8492
2025/08/26 14:14:21.148, 100, 8492
2025/08/26 14:14:22.149, 100, 8492
2025/08/26 14:14:23.150, 100, 8492
2025/08/26 14:14:24.151, 100, 8492
2025/08/26 14:14:25.151, 100, 8492
2025/08/26 14:14:26.152, 100, 8492
2025/08/26 14:14:27.152, 100, 8492
2025/08/26 14:14:28.153, 99, 8492
2025/08/26 14:14:29.154, 100, 8492
2025/08/26 14:14:30.154, 100, 8492
2025/08/26 14:14:31.156, 100, 8492
2025/08/26 14:14:32.157, 100, 8492
2025/08/26 14:14:33.158, 100, 8492
2025/08/26 14:14:34.159, 100, 8492
2025/08/26 14:14:35.161, 100, 8492
2025/08/26 14:14:36.162, 99, 8492
2025/08/26 14:14:37.163, 100, 8492
2025/08/26 14:14:38.163, 100, 8492
2025/08/26 14:14:39.169, 100, 8492
2025/08/26 14:14:40.170, 100, 8492
2025/08/26 14:14:41.170, 100, 8492
2025/08/26 14:14:42.171, 100, 8492
2025/08/26 14:14:43.172, 100, 8492
2025/08/26 14:14:44.173, 100, 8492
2025/08/26 14:14:45.174, 100, 8492
2025/08/26 14:14:46.176, 100, 8492
2025/08/26 14:14:47.177, 100, 8492
2025/08/26 14:14:48.179, 100, 8492
2025/08/26 14:14:49.181, 100, 8492
2025/08/26 14:14:50.182, 100, 8492
2025/08/26 14:14:51.184, 100, 8492
2025/08/26 14:14:52.185, 100, 8492
2025/08/26 14:14:53.187, 99, 8492
2025/08/26 14:14:54.189, 100, 8492
2025/08/26 14:14:55.190, 100, 8492
2025/08/26 14:14:56.193, 100, 8492
2025/08/26 14:14:57.193, 100, 8492
2025/08/26 14:14:58.193, 100, 8492
2025/08/26 14:14:59.194, 100, 8492
2025/08/26 14:15:00.194, 100, 8492
2025/08/26 14:15:01.195, 100, 8492
2025/08/26 14:15:02.196, 99, 8492
2025/08/26 14:15:03.196, 99, 8492
2025/08/26 14:15:04.198, 100, 8492
2025/08/26 14:15:05.198, 100, 8492
2025/08/26 14:15:06.199, 100, 8492
2025/08/26 14:15:07.200, 100, 8492
2025/08/26 14:15:08.202, 100, 8492
2025/08/26 14:15:09.202, 100, 8492
2025/08/26 14:15:10.204, 100, 8492
2025/08/26 14:15:11.206, 100, 8492
2025/08/26 14:15:12.207, 100, 8492
2025/08/26 14:15:13.207, 100, 8492
2025/08/26 14:15:14.208, 100, 8492
2025/08/26 14:15:15.208, 100, 8492
2025/08/26 14:15:16.209, 100, 8492
2025/08/26 14:15:17.211, 100, 8492
2025/08/26 14:15:18.211, 100, 8492
2025/08/26 14:15:19.212, 100, 8492
2025/08/26 14:15:20.213, 100, 8492
2025/08/26 14:15:21.215, 100, 8492
2025/08/26 14:15:22.216, 100, 8492
2025/08/26 14:15:23.218, 100, 8492
2025/08/26 14:15:24.218, 100, 8492
2025/08/26 14:15:25.219, 100, 8492
2025/08/26 14:15:26.220, 100, 8492
2025/08/26 14:15:27.221, 100, 8492
2025/08/26 14:15:28.222, 100, 8492
2025/08/26 14:15:29.223, 100, 8492
2025/08/26 14:15:30.228, 100, 8492
2025/08/26 14:15:31.230, 100, 8492
2025/08/26 14:15:32.230, 100, 8492
2025/08/26 14:15:33.230, 100, 8492
2025/08/26 14:15:34.231, 100, 8492
2025/08/26 14:15:35.231, 99, 8492
2025/08/26 14:15:36.232, 100, 8492
2025/08/26 14:15:37.233, 99, 8492
2025/08/26 14:15:38.233, 100, 8492
2025/08/26 14:15:39.234, 100, 8492
2025/08/26 14:15:40.234, 100, 8492
2025/08/26 14:15:41.234, 100, 8492
2025/08/26 14:15:42.236, 100, 8492
2025/08/26 14:15:43.237, 100, 8492
2025/08/26 14:15:44.238, 100, 8492
2025/08/26 14:15:45.239, 100, 8492
2025/08/26 14:15:46.239, 100, 8492
2025/08/26 14:15:47.240, 100, 8492
2025/08/26 14:15:48.240, 100, 8492
2025/08/26 14:15:49.242, 100, 8492
2025/08/26 14:15:50.244, 100, 8492
2025/08/26 14:15:51.244, 100, 8492
2025/08/26 14:15:52.245, 100, 8492
2025/08/26 14:15:53.245, 99, 8492
2025/08/26 14:15:54.246, 99, 8492
2025/08/26 14:15:55.247, 100, 8492
2025/08/26 14:15:56.248, 100, 8492
2025/08/26 14:15:57.248, 100, 8492
2025/08/26 14:15:58.248, 100, 8492
2025/08/26 14:15:59.249, 100, 8492
2025/08/26 14:16:00.249, 100, 8492
2025/08/26 14:16:01.250, 100, 8492
2025/08/26 14:16:02.251, 99, 8492
2025/08/26 14:16:03.252, 100, 8492
2025/08/26 14:16:04.253, 100, 8492
2025/08/26 14:16:05.254, 100, 8492
2025/08/26 14:16:06.254, 100, 8492
2025/08/26 14:16:07.255, 100, 8492
2025/08/26 14:16:08.255, 100, 8492
2025/08/26 14:16:09.256, 100, 8492
2025/08/26 14:16:10.256, 100, 8492
2025/08/26 14:16:11.257, 100, 8492
2025/08/26 14:16:12.257, 99, 8492
2025/08/26 14:16:13.258, 100, 8492
2025/08/26 14:16:14.258, 100, 8492
2025/08/26 14:16:15.258, 100, 8492
2025/08/26 14:16:16.260, 99, 8492
2025/08/26 14:16:17.262, 100, 8492
2025/08/26 14:16:18.263, 99, 8492
2025/08/26 14:16:19.263, 99, 8492
2025/08/26 14:16:20.264, 100, 8492
2025/08/26 14:16:21.264, 100, 8492
2025/08/26 14:16:22.265, 100, 8492
2025/08/26 14:16:23.266, 100, 8492
2025/08/26 14:16:24.267, 100, 8492
2025/08/26 14:16:25.267, 100, 8492
2025/08/26 14:16:26.268, 100, 8492
2025/08/26 14:16:27.269, 100, 8492
2025/08/26 14:16:28.269, 100, 8492
2025/08/26 14:16:29.270, 100, 8492
2025/08/26 14:16:30.270, 100, 8492
2025/08/26 14:16:31.271, 100, 8492
2025/08/26 14:16:32.272, 100, 8492
2025/08/26 14:16:33.272, 100, 8492
2025/08/26 14:16:34.273, 100, 8492
2025/08/26 14:16:35.273, 100, 8492
2025/08/26 14:16:36.274, 100, 8492
2025/08/26 14:16:37.275, 100, 8492
2025/08/26 14:16:38.275, 100, 8492
2025/08/26 14:16:39.276, 100, 8492
2025/08/26 14:16:40.276, 100, 8492
2025/08/26 14:16:41.276, 100, 8492
2025/08/26 14:16:42.278, 100, 8492
2025/08/26 14:16:43.278, 100, 8492
2025/08/26 14:16:44.279, 99, 8492
2025/08/26 14:16:45.280, 100, 8492
2025/08/26 14:16:46.280, 100, 8492
2025/08/26 14:16:47.281, 100, 8492
2025/08/26 14:16:48.281, 100, 8492
2025/08/26 14:16:49.281, 100, 8492
2025/08/26 14:16:50.283, 100, 8492
2025/08/26 14:16:51.284, 100, 8492
2025/08/26 14:16:52.289, 100, 8492
2025/08/26 14:16:53.290, 100, 8492
2025/08/26 14:16:54.290, 100, 8492
2025/08/26 14:16:55.291, 100, 8492
2025/08/26 14:16:56.291, 100, 8492
2025/08/26 14:16:57.295, 100, 8492
2025/08/26 14:16:58.296, 100, 8492
2025/08/26 14:16:59.296, 99, 8492
2025/08/26 14:17:00.297, 100, 8492
2025/08/26 14:17:01.297, 100, 8492
2025/08/26 14:17:02.298, 99, 8492
2025/08/26 14:17:03.299, 100, 8492
2025/08/26 14:17:04.299, 100, 8492
2025/08/26 14:17:05.300, 100, 8492
2025/08/26 14:17:06.300, 100, 8492
2025/08/26 14:17:07.301, 100, 8492
2025/08/26 14:17:08.301, 100, 8492
2025/08/26 14:17:09.302, 99, 8492
2025/08/26 14:17:10.303, 100, 8492
2025/08/26 14:17:11.303, 100, 8492
2025/08/26 14:17:12.304, 100, 8492
2025/08/26 14:17:13.304, 100, 8492
2025/08/26 14:17:14.307, 100, 8492
2025/08/26 14:17:15.308, 100, 8492
2025/08/26 14:17:16.308, 100, 8492
2025/08/26 14:17:17.310, 100, 8492
2025/08/26 14:17:18.312, 99, 8492
2025/08/26 14:17:19.312, 100, 8492
2025/08/26 14:17:20.313, 99, 8492
2025/08/26 14:17:21.324, 100, 8492
2025/08/26 14:17:22.325, 100, 8492
2025/08/26 14:17:23.326, 100, 8492
2025/08/26 14:17:24.327, 100, 8492
2025/08/26 14:17:25.327, 100, 8492
2025/08/26 14:17:26.329, 99, 8492
2025/08/26 14:17:27.331, 100, 8492
2025/08/26 14:17:28.333, 100, 8492
2025/08/26 14:17:29.335, 100, 8492
2025/08/26 14:17:30.336, 100, 8492
2025/08/26 14:17:31.340, 100, 8492
2025/08/26 14:17:32.340, 100, 8492
2025/08/26 14:17:33.341, 100, 8492
2025/08/26 14:17:34.342, 100, 8492
2025/08/26 14:17:35.343, 100, 8492
2025/08/26 14:17:36.344, 99, 8492
2025/08/26 14:17:37.345, 100, 8492
2025/08/26 14:17:38.346, 100, 8492
2025/08/26 14:17:39.346, 100, 8492
2025/08/26 14:17:40.346, 100, 8492
2025/08/26 14:17:41.348, 100, 8492
2025/08/26 14:17:42.349, 100, 8492
2025/08/26 14:17:43.349, 100, 8492
2025/08/26 14:17:44.350, 100, 8492
2025/08/26 14:17:45.350, 100, 8492
2025/08/26 14:17:46.351, 100, 8492
2025/08/26 14:17:47.351, 100, 8492
2025/08/26 14:17:48.352, 100, 8492
2025/08/26 14:17:49.352, 100, 8492
2025/08/26 14:17:50.353, 100, 8492
2025/08/26 14:17:51.354, 100, 8492
2025/08/26 14:17:52.354, 100, 8492
2025/08/26 14:17:53.355, 99, 8492
2025/08/26 14:17:54.356, 100, 8492
2025/08/26 14:17:55.361, 100, 8492
2025/08/26 14:17:56.361, 100, 8492
2025/08/26 14:17:57.363, 99, 8492
2025/08/26 14:17:58.363, 99, 8492
2025/08/26 14:17:59.364, 100, 8492
2025/08/26 14:18:00.365, 99, 8492
2025/08/26 14:18:01.365, 100, 8492
2025/08/26 14:18:02.366, 100, 8492
2025/08/26 14:18:03.366, 100, 8492
2025/08/26 14:18:04.367, 99, 8494
2025/08/26 14:18:05.368, 100, 8494
2025/08/26 14:18:06.368, 100, 8494
2025/08/26 14:18:07.371, 99, 8494
2025/08/26 14:18:08.371, 100, 8494
2025/08/26 14:18:09.372, 99, 8494
2025/08/26 14:18:10.373, 100, 8494
2025/08/26 14:18:11.373, 100, 8494
2025/08/26 14:18:12.376, 100, 8494
2025/08/26 14:18:13.377, 100, 8494
2025/08/26 14:18:14.379, 100, 8494
2025/08/26 14:18:15.379, 100, 8494
2025/08/26 14:18:16.380, 100, 8494
2025/08/26 14:18:17.380, 100, 8494
2025/08/26 14:18:18.381, 100, 8494
2025/08/26 14:18:19.382, 100, 8494
2025/08/26 14:18:20.383, 100, 8494
2025/08/26 14:18:21.384, 100, 8494
2025/08/26 14:18:22.385, 100, 8494
2025/08/26 14:18:23.390, 100, 8494
2025/08/26 14:18:24.390, 100, 8494
2025/08/26 14:18:25.391, 100, 8494
2025/08/26 14:18:26.392, 100, 8494
2025/08/26 14:18:27.393, 100, 8494
2025/08/26 14:18:28.394, 100, 8494
2025/08/26 14:18:29.394, 100, 8494
2025/08/26 14:18:30.395, 100, 8494
2025/08/26 14:18:31.396, 100, 8494
2025/08/26 14:18:32.396, 100, 8494
2025/08/26 14:18:33.396, 100, 8494
2025/08/26 14:18:34.397, 100, 8494
2025/08/26 14:18:35.397, 100, 8494
2025/08/26 14:18:36.398, 100, 8494
2025/08/26 14:18:37.400, 100, 8494
2025/08/26 14:18:38.400, 100, 8494
2025/08/26 14:18:39.400, 100, 8494
2025/08/26 14:18:40.407, 100, 8494
2025/08/26 14:18:41.409, 100, 8494
2025/08/26 14:18:42.410, 100, 8494
2025/08/26 14:18:43.411, 100, 8494
2025/08/26 14:18:44.412, 100, 8494
2025/08/26 14:18:45.417, 100, 8494
2025/08/26 14:18:46.417, 100, 8494
2025/08/26 14:18:47.417, 100, 8494
2025/08/26 14:18:48.418, 100, 8494
2025/08/26 14:18:49.419, 100, 8494
2025/08/26 14:18:50.420, 100, 8494
2025/08/26 14:18:51.420, 100, 8494
2025/08/26 14:18:52.422, 100, 8494
2025/08/26 14:18:53.424, 100, 8494
2025/08/26 14:18:54.425, 100, 8494
2025/08/26 14:18:55.426, 100, 8494
2025/08/26 14:18:56.426, 100, 8494
2025/08/26 14:18:57.427, 100, 8494
2025/08/26 14:18:58.427, 100, 8494
2025/08/26 14:18:59.428, 100, 8494
2025/08/26 14:19:00.429, 100, 8494
2025/08/26 14:19:01.431, 100, 8494
2025/08/26 14:19:02.433, 100, 8494
2025/08/26 14:19:03.434, 100, 8494
2025/08/26 14:19:04.435, 100, 8494
2025/08/26 14:19:05.435, 100, 8494
2025/08/26 14:19:06.435, 100, 8494
2025/08/26 14:19:07.436, 100, 8494
2025/08/26 14:19:08.437, 100, 8494
2025/08/26 14:19:09.437, 100, 8494
2025/08/26 14:19:10.437, 100, 8494
2025/08/26 14:19:11.438, 100, 8494
2025/08/26 14:19:12.438, 100, 8494
2025/08/26 14:19:13.439, 100, 8494
2025/08/26 14:19:14.439, 100, 8494
2025/08/26 14:19:15.440, 100, 8494
2025/08/26 14:19:16.441, 100, 8494
2025/08/26 14:19:17.442, 100, 8494
2025/08/26 14:19:18.443, 100, 8494
2025/08/26 14:19:19.444, 100, 8494
2025/08/26 14:19:20.446, 100, 8494
2025/08/26 14:19:21.446, 100, 8494
2025/08/26 14:19:22.447, 100, 8494
2025/08/26 14:19:23.447, 100, 8494
2025/08/26 14:19:24.448, 100, 8494
2025/08/26 14:19:25.449, 100, 8494
2025/08/26 14:19:26.458, 100, 8494
2025/08/26 14:19:27.459, 100, 8494
2025/08/26 14:19:28.461, 100, 8494
2025/08/26 14:19:29.462, 100, 8494
2025/08/26 14:19:30.464, 100, 8494
2025/08/26 14:19:31.464, 100, 8494
2025/08/26 14:19:32.465, 100, 8494
2025/08/26 14:19:33.465, 100, 8494
2025/08/26 14:19:34.466, 100, 8494
2025/08/26 14:19:35.466, 100, 8494
2025/08/26 14:19:36.467, 100, 8494
2025/08/26 14:19:37.467, 100, 8494
2025/08/26 14:19:38.468, 100, 8494
2025/08/26 14:19:39.468, 100, 8494
2025/08/26 14:19:40.469, 100, 8494
2025/08/26 14:19:41.469, 100, 8494
2025/08/26 14:19:42.470, 100, 8494
2025/08/26 14:19:43.471, 100, 8494
2025/08/26 14:19:44.471, 100, 8494
2025/08/26 14:19:45.472, 100, 8494
2025/08/26 14:19:46.472, 100, 8494
2025/08/26 14:19:47.474, 100, 8494
2025/08/26 14:19:48.474, 100, 8494
2025/08/26 14:19:49.476, 100, 8494
2025/08/26 14:19:50.476, 100, 8494
2025/08/26 14:19:51.478, 100, 8494
2025/08/26 14:19:52.478, 100, 8494
2025/08/26 14:19:53.479, 100, 8494
2025/08/26 14:19:54.479, 100, 8494
2025/08/26 14:19:55.480, 100, 8494
2025/08/26 14:19:56.480, 100, 8494
2025/08/26 14:19:57.482, 100, 8494
2025/08/26 14:19:58.482, 100, 8494
2025/08/26 14:19:59.483, 100, 8494
2025/08/26 14:20:00.484, 100, 8494
2025/08/26 14:20:01.485, 100, 8494
2025/08/26 14:20:02.491, 100, 8494
2025/08/26 14:20:03.491, 100, 8494
2025/08/26 14:20:04.492, 100, 8494
2025/08/26 14:20:05.492, 100, 8494
2025/08/26 14:20:06.494, 100, 8494
2025/08/26 14:20:07.494, 100, 8494
2025/08/26 14:20:08.495, 100, 8494
2025/08/26 14:20:09.495, 100, 8494
2025/08/26 14:20:10.497, 100, 8494
2025/08/26 14:20:11.497, 100, 8494
2025/08/26 14:20:12.498, 100, 8494
2025/08/26 14:20:13.500, 100, 8494
2025/08/26 14:20:14.500, 100, 8494
2025/08/26 14:20:15.501, 100, 8494
2025/08/26 14:20:16.502, 100, 8494
2025/08/26 14:20:17.503, 100, 8494
2025/08/26 14:20:18.504, 100, 8494
2025/08/26 14:20:19.505, 100, 8494
2025/08/26 14:20:20.506, 100, 8494
2025/08/26 14:20:21.507, 100, 8494
2025/08/26 14:20:22.508, 100, 8494
2025/08/26 14:20:23.509, 100, 8494
2025/08/26 14:20:24.511, 100, 8494
2025/08/26 14:20:25.513, 100, 8494
2025/08/26 14:20:26.514, 100, 8494
